word,freq
bezprzedmiotowej,1
bezprzedmiotowość,1
bezprzedmiotowy,1
bezprzetargową,1
bezprzewodowe,2
bezprzewodowej,5
bezprzewodowy,1
bezpółkowych,2
bezpłatna,3
bezpłatne,51
bezpłatnego,132
bezpłatnej,7
bezpłatnie,70
bezpłatności,1
bezpłatny,28
bezpłatnych,59
bezpłatnym,11
bezpłatnymi,2
bezpłatną,2
bezpłatych,1
bezradność,1
bezrobocia,54
bezrobocie,1
bezrobociem,48
bezrobociu,101
bezrobotna,2
bezrobotne,1
bezrobotnego,111
bezrobotnej,4
bezrobotnemu,43
bezrobotni,16
bezrobotny,37
bezrobotnych,154
bezrobotnym,32
bezrobotnymi,1
bezrobotną,4
bezsenności,1
bezskuteczna,24
bezskuteczne,37
bezskutecznego,24
bezskutecznie,2
bezskuteczności,21
bezskuteczność,4
bezskuteczny,7
bezskutecznym,49
bezskuteczną,1
bezsporne,1
bezspornej,4
bezspornych,1
bezsporną,1
bezstronne,2
bezstronnego,5
bezstronnej,4
bezstronnie,19
bezstronności,39
bezstronnością,3
bezstronność,4
bezstronny,5
bezstronnych,1
bezszkodowego,1
bezszynowy,4
bezterminowa,1
bezterminowe,3
bezterminowo,3
beztlenowemu,1
beztlenową,1
bezumowne,2
bezumownie,2
bezużytecznym,1
bezużyteczną,1
bezwarunkowa,1
bezwarunkowe,1
bezwarunkowej,1
bezwarunkowo,6
bezwarunkowy,2
bezwizowego,1
bezwo,1
bezwodne,3
bezwodneg,1
bezwodnego,6
bezwodny,2
bezwodnym,1
bezwyznaniowości,2
bezwyznaniowość,3
bezwzględna,10
bezwzględnego,3
bezwzględnej,4
bezwzględnych,13
bezwzględną,68
bezytramid,1
bezzasadna,5
bezzasadne,4
bezzasadnego,1
bezzasadnej,2
bezzasadnie,8
bezzasadności,15
bezzasadność,1
bezzasadny,5
bezzasadną,4
bezzbiornikowe,11
bezzbiornikowego,12
bezzbiornikowym,1
bezzwrotna,2
bezzwrotne,1
bezzwrotnego,1
bezzwrotnej,19
bezzwrotnie,1
bezzwrotny,1
bezzwrotną,2
bezzwłoczne,3
bezzwłocznego,11
bezzwłocznej,3
bezzwłocznemu,2
bezzwłocznie,59
bezzwłoczny,1
bezzwłocznych,1
bezściółkową,2
bełchatowski,2
bełchatów,1
bełżcu,2
bgk,52
bgż,60
bhp,27
bialskopodlaski,2
bialskopodlaskim,1
biała,13
białaczka,2
białaczkę,1
białe,6
białego,14
białej,19
białek,2
białka,13
białko,1
białkopodobne,1
biało,3
białobrzeski,2
białogard,1
białogardzki,2
białopole,1
białorusi,2
białoruską,1
białostockiej,2
białostockim,1
białowieża,1
biały,3
białych,5
białymi,1
białymstoku,3
białystok,5
białą,1
biblijne,1
biblio,1
bibliofilskich,1
bibliograficzne,3
bibliograficznej,4
bibliograficznych,1
bibliografii,4
bibliografię,1
bibliotece,6
biblioteczna,4
biblioteczne,2
bibliotecznej,19
biblioteczno,1
bibliotecznobibliograficznego,1
biblioteczny,3
bibliotecznych,32
bibliotecznymi,1
biblioteczną,4
bibliotek,66
biblioteka,23
bibliotekach,15
bibliotekami,4
bibliotekarskich,2
bibliotekarskie,1
bibliotekarstwa,2
bibliotekarz,3
bibliotekarza,1
bibliotekarze,2
bibliotekarzy,5
biblioteki,75
bibliotekom,9
bibliotekoznawstwa,2
biblioteką,3
bibliotekę,6
bibułki,3
bibuły,1
bibułę,1
bicie,2
biczów,1
bie,1
biec,1
bieg,103
bieganowo,1
biegli,30
biegnie,69
biegną,13
biegnąca,2
biegnącej,12
biegnącymi,1
biegu,75
biegunki,1
biegłego,296
biegłemu,25
biegłości,1
biegły,65
biegłych,257
biegłym,22
biegłymi,6
biegłą,1
bielizna,26
bielizny,10
bieliznę,1
bieliźniarstwa,2
bielone,46
bielony,1
bielsk,1
bielski,2
bielsko,9
bielsku,13
bielskubiałej,2
bierczej,1
biernatki,1
bierne,18
biernego,47
biernej,5
biernych,10
biernymi,1
bierze,116
bieszczadzki,2
bieżnikowane,3
bieżnikowanej,1
bieżnikowania,5
bieżnikowanie,1
bieżnikowanych,1
bieżąca,7
bieżące,63
bieżącego,38
bieżącej,46
bieżąco,45
bieżący,30
bieżących,122
bieżącym,36
bieżącymi,4
bieżącą,24
bifenyli,3
bilans,76
bilansach,7
bilanse,1
bilansem,4
bilansie,32
bilansowa,14
bilansowania,3
bilansowanie,1
bilansowe,7
bilansowego,29
bilansowej,31
bilansowości,7
bilansowy,65
bilansowych,13
bilansowym,14
bilansową,6
bilansu,101
bilansów,8
bilardy,2
bilecie,1
bilet,4
biletu,13
bilety,5
biletów,23
bilionów,1
biliotekami,1
bingo,36
bioakumulacji,2
biobójczego,1
biobójczych,63
biobójczym,1
biobójczymi,2
biocenoz,2
biocenozach,1
biocenozie,1
biochemiczne,1
biochemicznego,4
biochemicznych,1
biochemicznym,4
biochemii,1
biocydy,1
biocydów,1
biodegradacja,1
biodegradacji,7
biodostępności,6
biodostępność,2
bioenergia,1
bioetanolu,4
bioetycznej,9
biogazu,14
biogenami,1
biogeograficzne,1
biokomponentach,16
biokomponentami,3
biokomponenty,1
biokomponentów,10
biolo,1
biologi,1
biologia,3
biologica,1
biologiczengo,1
biologiczna,2
biologiczne,21
biologicznego,46
biologicznej,56
biologicznemu,1
biologicznie,14
biologiczny,20
biologicznych,84
biologicznym,14
biologicznymi,2
biologiczną,3
biologii,6
biologique,1
biologische,2
biológica,1
biomasy,8
biomasę,1
biometryczne,2
biometrycznych,6
biopaliw,31
biopaliwa,11
biopaliwach,17
biopaliwami,6
biopaliwo,4
biopreparaty,1
biopreparatów,2
biopsji,1
biopłyny,1
biopłynów,1
biorca,3
biorcy,27
biorców,9
biorcę,2
biorstwa,1
biorstwach,1
biorównoważności,3
biorównoważność,2
biorą,26
biorąc,265
biorąca,1
biorące,18
biorącego,4
biorącej,1
biorącemu,2
biorący,12
biorących,66
biorącym,17
biorącymi,5
biorącą,1
biotechnologia,1
biotechnologii,5
biotechnologią,1
biotransformacji,1
biotyczne,2
biotycznymi,1
biowodoru,1
bipiperydyno,1
biret,1
biretów,1
birkenau,3
bischoefliche,1
bischofliche,1
biskup,4
biskupa,1
biskupem,2
biskupiec,1
biskupiego,1
bison,2
bitum,2
bitumiczne,4
bitumicznej,1
bitumiczny,1
bitumicznych,12
bitumu,7
bitych,1
biuletyn,4
biuletynach,1
biuletynem,2
biuletynie,167
biuletynu,55
biuletyny,2
biuletynów,1
biur,41
biura,507
biurach,10
biurami,4
biurem,34
biuretu,25
biuro,124
biurom,1
biurowe,10
biurowego,5
biurowej,10
biurowości,4
biurowość,2
biurowy,2
biurowych,14
biurową,12
biuru,21
biurze,102
biustonosze,3
biustonoszy,1
biwakowania,2
biwakowe,1
biwakowego,1
biłgorajski,2
biżuteria,4
biżuterii,2
biżuterię,1
blach,1
blacha,1
blacharskich,3
blachy,8
blachą,3
bladym,1
blanco,4
blankiet,1
blankietach,1
blankietami,1
blankietu,2
blankiety,4
blankietów,9
blaszanych,6
blaszki,1
blezery,16
bliska,1
bliski,1
bliskich,5
bliskie,13
bliskiej,2
bliskim,6
bliskimi,4
blisko,2
bliskości,1
bliską,5
bliźniaczego,1
bliźnich,1
bliżej,2
bliższego,17
bliższą,2
blo,1
blok,2
blokach,2
blokada,4
blokady,23
blokadzie,3
blokadą,3
blokadę,1
blokami,1
bloki,4
blokowanego,2
blokowania,6
blokowanie,2
blokowaniu,4
bloku,1
blokuje,2
bloków,5
bluetongue,2
bluzek,2
bluzki,17
bo,11
boazerii,1
bobassu,1
bobry,1
bocheński,2
bochni,1
bochnia,3
boczna,1
bocznej,8
bocznic,2
bocznicach,1
bocznice,1
bocznicy,18
boczną,1
bodźców,1
bogactw,1
bogactwami,1
bogactwem,1
bogate,1
boguszów,3
bohaterom,1
bohumina,2
bojowe,1
bojowego,2
bojowej,14
bojowy,1
bojowych,8
bojową,6
bok,2
bokach,1
boki,1
boksach,1
boku,31
bolducs,1
bolesław,1
bolesławiec,1
bolesławiecki,2
bolko,1
bon,4
bonach,7
bonami,1
bonie,1
bonifikat,6
bonifikaty,5
bonifikatę,5
bonitacji,3
bonitacyjne,1
bonitacyjnych,3
bonn,2
bonu,12
bony,11
bonów,34
bonżurek,1
bor,198
boran,6
boranu,2
borany,1
bordetella,1
borelioza,1
borny,1
boroetanol,1
boroetanoloaminy,1
borowego,3
borowiny,1
borowy,2
borowyja,1
borrelia,1
boru,5
boryjskie,1
boryszew,2
borówiec,1
borówki,1
bosman,6
bosmana,12
bosmanat,1
bosmanatu,1
bosmanaty,1
bosmanatów,1
bosmanmat,2
bosmanmata,8
bosmanmatów,1
bosmanów,2
botaniczne,10
botanicznego,37
botanicznej,2
botaniczny,4
botanicznych,21
botanicznym,4
botanicznymi,3
botulinum,1
bovine,13
bowiązuje,1
bowych,1
boxingu,1
bożej,1
boży,1
bożych,1
br,2
braille,3
brak,208
brakach,3
brakami,3
braki,25
brakiem,8
brakowania,2
braku,622
brakuje,9
brakująca,1
brakujące,9
brakującego,4
brakującej,4
brakujący,3
brakujących,12
brakującą,3
braków,87
brali,7
bram,1
brana,2
brane,9
brania,4
branie,1
braniewski,2
braniu,2
bransolet,1
bransoletki,1
brany,1
branż,2
branżowa,2
branżowe,26
branżowego,6
branżowej,21
branżowych,34
branżowym,7
branżowymi,4
branżową,6
branży,10
branżę,2
brat,5
brata,3
bratowe,1
brać,70
brał,41
brała,7
brało,1
brały,8
brezentu,3
broczyna,2
brodem,1
brodnicki,2
brody,2
brodzik,1
brodzików,1
broker,3
brokera,2
brokerem,1
brokerska,3
brokerskich,6
brokerskie,1
brokerskiego,1
brokerskiej,19
brokerską,11
brokerów,10
brolamfetamina,1
bromek,1
bromoamfetamina,1
bromochlorodifluorometan,1
bromodifluoroetan,1
bromodifluorometan,1
bromodifluoropropan,1
bromofluoroetan,1
bromofluorometan,1
bromofluoropropan,1
bromoheksafluoropropan,1
bromometan,1
bromopentafluoropropan,1
bromotetrafluoroetan,1
bromotetrafluoropropan,1
bromotrifluoroetan,1
bromotrifluorometan,1
bromotrifluoropropan,1
bron,1
bronchitis,1
broni,264
bronione,1
broniony,1
bronisław,41
bronią,56
bronić,2
bronowań,1
brood,2
broszur,5
broszury,3
broszurze,1
browar,1
broń,84
brucellosis,3
bruceloza,3
brucelozy,1
brudu,1
brudzenie,1
brukowcowej,1
brukseli,29
brunatnego,31
brunatny,2
brutto,215
brwi,3
brwinowie,1
bryczesy,16
brygadiera,2
brygady,25
brykietki,1
brykietowania,1
brykietowany,1
brykiety,1
brykietów,1
brylińce,1
brytanii,9
brytyjskich,4
bryłach,1
bryły,8
brzeczki,3
brzeg,7
brzegach,3
brzegami,2
brzegi,3
brzegowe,3
brzegowego,1
brzegowej,4
brzegowych,4
brzegowymi,1
brzegową,3
brzegu,47
brzegów,11
brzemiennie,1
brzeski,2
brzeżawa,1
brzeżne,1
brzmi,1
brzmienia,4
brzmienie,10576
brzmieniu,7295
brzminie,1
brzmiące,1
brzoskwinie,2
brzoskwiń,1
brzozowski,2
brzucha,1
brzusznego,4
brzuszny,2
brzusznych,1
brzusznym,1
brzytew,1
brązownicze,1
brązowo,3
brązowy,4
bse,2
bswp,66
bswsg,70
bubalis,2
bubalus,2
bud,9
budek,2
budki,6
budo,1
budowa,63
budowane,8
budowanego,1
budowanej,1
budowania,5
budowanie,9
budowany,2
budowanych,7
budowanym,2
budowanymi,1
budować,2
budowie,90
budowlach,2
budowlami,7
budowlana,5
budowlane,235
budowlanego,431
budowlanej,63
budowlano,6
budowlany,44
budowlanych,415
budowlanym,33
budowlanymi,25
budowlaną,7
budowle,57
budowli,100
budowlę,7
budownictwa,400
budownictwem,8
budownictwie,42
budownictwo,27
budownictwu,4
budowy,326
budową,44
budowę,297
buduje,6
budują,4
budującej,2
budujący,1
budynek,63
budynkach,90
budynkami,49
budynki,85
budynkiem,21
budynkom,2
budynkowych,1
budynku,334
budynków,372
budynów,1
budzi,16
budzić,8
budzą,30
budzące,7
budzący,5
budzących,2
budzącą,1
budże,2
budżecie,115
budżet,69
budżetach,25
budżetem,17
budżetowa,99
budżetowe,138
budżetowego,127
budżetowej,638
budżetowemu,1
budżetowi,2
budżetowy,76
budżetowych,348
budżetowym,77
budżetowymi,33
budżetową,46
budżetu,1606
budżety,4
budżetów,80
buesingen,1
bufetach,1
bufetów,1
buhajów,1
bujane,1
bukareszcie,2
bukingowa,1
bukingowej,4
bukmacherskich,1
bukowno,1
bukowo,1
bukującego,1
bukującemu,1
bukującym,1
bulw,1
bulwary,3
bunduszu,1
bunkrowanie,1
bunkrowymi,2
buntu,1
buraczanego,7
buraczany,2
buraczanym,2
buraka,8
burakami,1
buraki,14
buraków,69
burley,1
burmistrz,188
burmistrza,119
burmistrzach,1
burmistrzami,8
burmistrzem,15
burmistrzom,5
burmistrzowi,44
burmistrzowie,14
burmistrzów,7
burneti,1
burs,3
bursach,1
bursal,2
bursie,3
bursy,2
bursztynu,5
bursztynów,2
bursę,2
burtach,1
burty,13
burtę,6
burzę,1
businesseurope,2
busko,1
but,1
butelce,1
butelek,25
butelka,3
butelkach,7
butelki,10
buten,3
butik,2
butle,1
butli,2
butylo,4
butyloindol,1
bułgarii,12
by,27
bycia,4
bydgoska,2
bydgoski,2
bydgoszcz,8
bydgoszczy,7
bydła,60
bydłem,1
bydło,18
byków,1
byli,64
bylin,7
bystrzyca,1
bytom,5
bytomiu,2
bytowania,16
bytowanie,1
bytowaniu,1
bytowe,23
bytowej,4
bytowski,2
bytowych,22
bytowymi,3
bytu,11
bytują,1
bytów,1
być,6120
był,307
była,250
byłaby,32
byłam,2
byłby,8
byłe,5
byłego,54
byłej,5
byłem,4
byłemu,12
było,244
byłoby,74
były,337
byłyby,20
byłych,44
byłym,17
byłymi,2
byś,1
bz,5
bzu,1
bóg,24
bójce,2
bójki,2
ból,8
bólu,3
bót,1
bów,1
bąblowica,1
bądź,808
bębnowe,5
bębnowych,2
będzie,536
będzin,1
będziński,2
będą,366
będąc,172
będąca,80
będące,300
będącego,239
będącej,196
będącemu,46
będący,245
będących,680
będącym,93
będącymi,28
będącą,59
będę,16
błamów,4
błonami,2
błonica,1
błonicy,3
błonicę,1
błonie,1
błoną,1
błota,9
błotniarki,5
błotnych,2
błońska,3
błyskawicznych,1
błąd,83
błędach,1
błędem,1
błędne,2
błędnego,6
błędnej,6
błędnie,3
błędny,1
błędnych,1
błędnym,5
błędną,5
błędu,33
błędy,25
błędzie,3
błędów,32
c,3254
ca,11
caapi,1
caerulea,1
cairina,1
calea,1
camelus,1
campingową,1
campione,1
campylobacter,1
campylobacteriosis,1
campylobacterosis,1
cannabis,3
cao,15
caprine,3
capstrzyku,1
cardigan,4
carob,1
carp,2
carrageenon,1
casco,4
cateringowe,1
catha,1
cattle,1
cattles,3
cał,3
cała,6
całe,8
całego,110
całej,39
całemu,1
całko,1
całkow,1
całkowi,1
całkowicie,119
całkowit,4
całkowita,55
całkowite,34
całkowitego,129
całkowitej,140
całkowitemu,4
całkowity,68
całkowitych,10
całkowitym,30
całkowitą,48
całodobowe,14
całodobowego,1
całodobowej,3
całodobowo,1
całodobowy,4
całodobowych,23
całodobowym,1
całodobową,14
całodzienne,1
całodziennych,16
całokształt,9
całokształtem,1
całokształtu,8
całoroczną,2
całości,737
całościowego,1
całościowo,1
całościowy,1
całością,14
całość,70
cały,98
całych,3
całym,66
całą,25
cba,11
cbśp,34
ce,19
cebrzyków,1
cebula,1
cebulowe,1
cech,113
cecha,8
cechach,20
cechami,11
cechom,8
cechowania,6
cechowaniem,1
cechowego,1
cechowi,1
cechowników,1
cechowych,1
cechu,1
cechuje,2
cechują,2
cechujące,2
cechy,109
cechów,1
cechą,2
cedentów,7
cedler,1
cedzidła,5
cee,4
ceep,2
ceglane,4
cego,3
cegły,2
cegłów,1
ceidg,1
cej,1
cel,221
celach,195
celami,37
cele,713
celem,236
celi,8
celna,144
celne,272
celnego,964
celnej,604
celnemu,59
celni,16
celnikom,2
celno,8
celny,1006
celnych,423
celnym,274
celnymi,26
celną,146
celo,1
celom,29
celowa,37
celowe,145
celowego,20
celowej,168
celowi,5
celowo,12
celowości,38
celowość,16
celowy,12
celowych,126
celowym,14
celowymi,5
celową,39
celu,3376
celulozowa,3
celulozowe,1
celulozowego,2
celulozowej,4
celulozowo,2
celulozy,1
celów,772
cementowe,1
cementowego,5
cementowo,1
cementowy,1
cementowych,12
cementu,1
cemu,1
cen,406
cena,179
cenach,119
cenami,10
cenie,139
cenne,2
cennik,5
cennika,4
cenniki,5
cenniku,6
cenników,1
cennych,8
cenowe,10
cenowego,28
cenowej,10
cenowo,2
cenowy,2
cenowych,5
cenowymi,1
cenową,5
centowania,1
centra,16
centrach,3
central,4
centrala,3
centrali,19
centralna,26
centralne,39
centralnego,191
centralnej,184
centralnemu,11
centralnie,3
centralny,123
centralnych,105
centralnym,129
centralnymi,11
centralną,46
centralą,1
centralę,7
centrami,1
centrom,4
centrum,518
centrów,20
centylitrach,2
centymetr,3
centymetrów,5
ceny,531
cenzurowania,2
cenzury,1
cenzurze,2
ceną,64
cenę,296
cepelia,1
ceramiczne,6
ceramicznych,11
ceramicznymi,1
ceramika,1
ceramiki,4
ceratki,1
ceratonia,1
ceremoniale,1
ceremoniał,6
ceremoniałem,1
ceremoniału,3
cerkiewne,1
cerowanie,4
certificat,1
certyfikacie,17
certyfikacja,6
certyfikacji,87
certyfikacją,2
certyfikację,1
certyfikacyjne,158
certyfikacyjnego,7
certyfikacyjnych,47
certyfikacyjnymi,1
certyfikat,189
certyfikatach,5
certyfikatami,9
certyfikatem,24
certyfikatu,257
certyfikaty,49
certyfikatów,137
certyfikowane,1
certyfikowanego,1
certyfikowanie,6
certyfikowany,3
certyfikowanych,6
certyfikowanym,2
certyfikować,1
certyfikująca,21
certyfikujące,20
certyfikującej,42
certyfikujących,13
certyfikującym,4
certyfikującymi,4
certyfikującą,14
cesie,1
cesji,2
cesów,1
cetyfikacie,1
ceutę,1
cezary,2
ceł,184
cfc,21
cfe,1
ch,8
cha,1
chacruna,1
chalcedonity,1
challenge,1
championa,1
charakter,277
charakterem,13
charakterowi,1
charakteru,127
charakterystyce,25
charakterystyczne,13
charakterystycznego,1
charakterystycznej,2
charakterystyczny,1
charakterystycznych,17
charakterystycznymi,3
charakterystyczną,1
charakterystyk,6
charakterystyka,14
charakterystykach,2
charakterystyki,71
charakterystyką,25
charakterystykę,82
charakteryzowane,3
charakteryzować,1
charakteryzuje,6
charakteryzują,5
charakteryzujące,15
charakteryzujący,1
charakteryzujących,14
charakteryzującymi,3
charakteryzującą,4
charakterze,783
chargés,1
chartami,1
charty,1
chartów,2
charytatywna,3
charytatywne,4
charytatywnej,23
charytatywno,87
charytatywnych,1
charytatywnym,2
charytatywną,10
charyzma,1
chałupek,2
chałupnictwa,2
chałupniczo,2
chce,15
chcą,3
chcąc,2
chcące,1
cheater,8
chelat,6
chelatu,24
chelatującego,14
chelatującym,5
chemi,1
chemia,2
chemicz,4
chemiczn,3
chemiczna,2
chemiczne,78
chemicznego,44
chemicznej,42
chemiczni,1
chemicznie,49
chemiczno,12
chemiczny,8
chemicznych,294
chemicznym,38
chemicznymi,22
chemiczną,4
chemii,9
chemikali,2
chemikalia,1
chemikalii,1
chemikaliów,6
chemioterapii,2
chemizacji,4
chemoodporną,4
chełm,6
chełmiński,2
chełmnie,2
chełmski,2
chełmskim,1
chicago,2
chilijskiej,1
chirurgiczna,1
chirurgicznego,6
chirurgicznej,1
chirurgicznych,2
chirurgicznym,1
chirurgicznymi,1
chirurgii,3
chińskiej,1
chl,1
chlamydia,1
chlamydiosis,2
chlamydioza,2
chlamydiozami,1
chlamydiozy,2
chleb,1
chlewnej,1
chlewną,2
chlo,2
chlor,1
chlorany,1
chlorek,7
chlorkiem,1
chlorku,6
chlorków,11
chloro,3
chlorobenzylo,1
chlorodifluoroetan,1
chlorodifluorometan,1
chlorodifluoropropan,1
chlorofluoroetan,1
chlorofluorometan,1
chlorofluoropropan,1
chloroheksafluoropropan,1
chloroheptafluoropropan,1
chloronaftalen,1
chloropentafluoroetan,1
chloropentafluoropropan,1
chlorotetrafluoroetan,1
chlorotetrafluoropropan,1
chlorotrifluoroetan,1
chlorotrifluorometan,1
chlorotrifluoropropan,1
chlorowanych,2
chlorowcopochodnej,1
chloru,22
chmiel,25
chmielowe,11
chmielowego,8
chmielowy,9
chmielowych,9
chmielowym,1
chmielu,81
chociaż,7
chociażby,129
chodami,1
chodnik,1
chodnika,8
chodniki,1
chodniku,4
chodników,10
chodzi,24
chodzieski,2
chodzież,2
chojnicki,2
cholera,3
cholerae,1
cholery,2
cholerze,1
cholerę,2
cholewek,1
cholewkarstwo,2
cholewki,1
cholewką,1
chomiki,1
chopina,17
chopinem,1
chopinie,1
chore,15
chorego,7
chorej,1
choremu,1
choreografii,3
choroba,42
chorobach,12
chorobami,13
chorobie,4
chorobom,28
chorobotwórcze,6
chorobotwórczego,1
chorobotwórczy,3
chorobotwórczych,16
chorobotwórczym,1
chorobowe,81
chorobowego,155
chorobowej,5
chorobowemu,9
chorobowości,2
chorobowy,45
chorobowych,13
chorobowym,10
chorobową,1
choroby,395
chorobą,58
chorobę,52
chorująca,1
chorujący,1
chorującym,4
chorwacji,4
chory,1
chorych,612
chorym,22
chorymi,13
chorzy,4
chorzów,4
chorób,328
chorą,3
chorągiew,2
chorążego,51
chorąży,22
chorążych,33
chorążym,1
choszczeński,2
chowane,2
chowania,1
chowaniu,10
chowem,11
chowie,2
chowu,55
choć,1
choćby,84
chromen,1
chromosomów,1
chromu,6
chroni,5
chroniczne,1
chronicznej,1
chroniona,5
chronione,39
chronionego,28
chronionej,73
chronionemu,2
chroniony,9
chronionych,115
chronionym,10
chronionymi,2
chronioną,11
chroniąc,1
chroniące,22
chroniących,7
chroniącymi,1
chroniącą,1
chronić,16
chronologiczne,1
chronologicznej,2
chronologicznie,2
chronologicznym,3
chronologicznymi,1
chrony,1
chropowatego,1
chrystusa,2
chrzanowski,2
chrzanowskie,1
chrzanów,1
chrześcijan,7
chrześcijanin,1
chrześcijańska,7
chrześcijański,7
chrześcijańskie,1
chrześcijańskiego,1
chrześcijańskiej,8
chrześcijańskim,1
chrztu,2
chrząszcz,1
chuli,1
chuligański,1
chuligańskim,1
chuligaństwa,2
chunków,1
chusteczki,2
chustek,1
chustki,1
chusty,4
chwastami,2
chwastobójczych,1
chwila,4
chwili,375
chwilowe,2
chwilowej,1
chwilowych,1
chwilą,361
chwilę,1
chwyta,1
chwytające,1
chwytania,11
chwytanie,6
chwytaniu,2
chwytów,5
chyba,1332
chzt,1
chów,34
chęci,3
chęć,7
chłodne,1
chłodni,3
chłodniami,3
chłodnic,2
chłodnice,10
chłodnictwa,1
chłodnictwie,2
chłodnicze,3
chłodniczego,1
chłodniczej,6
chłodniczych,24
chłodniczymi,1
chłodnie,2
chłodzenia,7
chłodziarek,2
chłodziarki,2
chłodzone,8
chłodzonego,1
chłodzącego,1
chłodząco,2
chłodzących,5
chłonnych,1
chłopców,2
chłopięca,5
chłopięce,69
chłopięcych,1
chłopskich,2
ci,53
ciasnocie,1
ciast,1
ciastkar,1
ciał,3
ciała,80
ciałem,6
ciało,2
cichorium,1
ciciel,1
cidr,3
cie,1
ciechanowie,1
ciechanowski,2
cieczami,2
ciecze,1
cieczy,20
ciek,2
ciekach,9
ciekami,2
cieki,3
cieku,6
cieków,15
ciekła,1
ciekłe,48
ciekłego,8
ciekłej,2
ciekłych,176
ciekłym,2
ciekłymi,16
ciele,3
cielesne,1
cielesnej,2
cielesną,5
cieliczka,1
cielstwa,1
cieląt,3
cielęta,4
ciemnych,2
cienka,3
cienkiej,73
cienką,11
cieplarniane,3
cieplarnianego,2
cieplarnianych,26
cieple,2
cieplna,9
cieplnej,26
cieplny,1
cieplnych,14
cieplnym,4
cieplną,10
ciepła,156
ciepłej,9
ciepłem,9
ciepło,44
ciepłochłonnymi,1
ciepłownictwa,1
ciepłownictwie,1
ciepłownicza,1
ciepłownicze,1
ciepłowniczej,12
ciepłowniczych,5
ciepłowniczą,2
ciepłownie,2
ciepłownię,1
ciepłą,2
ciernych,3
cierpi,1
cierpiał,1
cierpienia,11
cierpienie,9
cierpieniu,1
cierpień,6
cierpiąc,1
cierpiące,5
cierpiących,31
cierpnienia,1
ciesielskich,2
cieszy,10
cieszyn,2
cieszyńska,3
cieszyński,2
cieszą,1
cieszący,1
cieszących,6
cirr,4
cis,4
ciszy,2
ciu,2
ciwych,1
cią,2
ciąg,6
ciągach,4
ciągi,1
ciągnienia,4
ciągnik,12
ciągnika,18
ciągnikach,8
ciągnikami,3
ciągniki,10
ciągnikowe,1
ciągników,7
ciągnięcia,1
ciągnięty,1
ciągnącej,1
ciągnących,1
ciągnącą,1
ciągu,1079
ciągów,9
ciągłe,11
ciągłego,15
ciągłej,5
ciągłości,40
ciągłość,12
ciągły,27
ciągłych,19
ciągłym,22
ciągłymi,5
ciągłą,6
ciąża,1
ciążowych,1
ciąży,169
ciążyć,1
ciążył,6
ciążyły,1
ciążą,11
ciążąca,1
ciążące,8
ciążącego,23
